pos,county,state,pc_income,medhouse_inc,medfam_inc,pop,households,exp_rate
1533,Hamilton,Texas,23067.0,40655.0,48894.0,8410.0,3029.0,0.04457681681504548
1534,Fountain,Indiana,23063.0,45884.0,54191.0,17108.0,6925.0,0.05060526794500055
1535,Wayne,Ohio,23061.0,49135.0,60737.0,114750.0,42487.0,0.05587011135832557
1536,Tipton,Tennessee,23054.0,52423.0,59729.0,61298.0,21574.0,0.0789956291355932
1537,Benton,Indiana,23049.0,48711.0,57079.0,8823.0,3444.0,0.036331114850841555
1539,Arkansas,Arkansas,23045.0,39633.0,50137.0,18957.0,7883.0,0.07074113502646998
1540,Cleburne,Arkansas,23044.0,40246.0,49059.0,25856.0,10286.0,0.03357368684005569
1541,Gregory,South Dakota,23041.0,36719.0,43160.0,4247.0,1986.0,0.049934896612183775
1542,Stephens,Oklahoma,23038.0,43885.0,57834.0,44929.0,17690.0,0.04719665635397397
1543,Camden,Missouri,23038.0,43458.0,49942.0,43822.0,17647.0,0.03473899045299901
1544,Taylor,Wisconsin,23032.0,44869.0,56250.0,20633.0,8761.0,0.0705313883345822
1545,Monroe,Indiana,23032.0,40052.0,62959.0,139634.0,53914.0,0.04580025389546838
1546,Pitt,North Carolina,23029.0,40718.0,56512.0,170485.0,66026.0,0.06041436890607849
1547,Calhoun,South Carolina,23023.0,40704.0,49517.0,15109.0,6163.0,0.05229945376249359
1548,Roscommon,Michigan,23023.0,33334.0,40691.0,24281.0,11617.0,0.048873983963411645
1549,Musselshell,Montana,23022.0,43409.0,59112.0,4729.0,1966.0,0.030013471988253642
1550,Schuylkill,Pennsylvania,23021.0,45012.0,56974.0,147700.0,59658.0,0.05115268536039844
1551,Union,Iowa,23007.0,44838.0,55380.0,12547.0,5339.0,0.08795746917260397
1552,Iberia,Louisiana,22997.0,44262.0,51402.0,73551.0,26496.0,0.07020537187153966
1553,Lycoming,Pennsylvania,22987.0,45430.0,57160.0,116604.0,46046.0,0.05658925840260127
1554,Franklin,Kansas,22979.0,49543.0,58750.0,25870.0,9909.0,0.05380047282376411
1555,Calhoun,Michigan,22978.0,42110.0,52857.0,135534.0,53428.0,0.05654242406101165
1556,Langlade,Wisconsin,22974.0,42389.0,50629.0,19838.0,8758.0,0.08186301109872315
1557,Sumner,Kansas,22972.0,47894.0,61676.0,23884.0,9110.0,0.040558729061368426
1558,Worth,Missouri,22967.0,39348.0,49034.0,2129.0,940.0,0.039430425201942586
1559,Stoddard,Missouri,22967.0,37965.0,49565.0,29860.0,12224.0,0.06580765271702793
1560,Daviess,Kentucky,22963.0,46555.0,57866.0,97230.0,37677.0,0.05501726535421925
1561,Upton,Texas,22953.0,51750.0,57391.0,3323.0,1218.0,0.044198593479486584
1562,Cumberland,Illinois,22952.0,43958.0,54423.0,11015.0,4184.0,0.058762178430543974
1563,Riley,Kansas,22948.0,43962.0,63634.0,73243.0,25895.0,0.06770538726909578
1564,Lewis,New York,22942.0,46840.0,55401.0,27108.0,10677.0,0.030825905765123545
1565,Norton,Kansas,22942.0,46029.0,63182.0,5640.0,2248.0,0.04741683394192728
1566,Indiana,Pennsylvania,22933.0,43997.0,56225.0,88404.0,34310.0,0.05317770644897076
1567,Jackson,Oklahoma,22925.0,42824.0,51599.0,26280.0,10455.0,0.0654210767546009
1568,Sullivan,Pennsylvania,22923.0,40964.0,50855.0,6419.0,2402.0,0.04328030961876512
1569,Ste. Genevieve,Missouri,22921.0,48433.0,55208.0,17996.0,7235.0,0.024266196474843252
1570,Bowie,Texas,22911.0,42346.0,53995.0,92851.0,33808.0,0.08447784278842933
1571,Cooper,Missouri,22910.0,45992.0,56565.0,17574.0,6568.0,0.045537079053127434
1572,Lawrence,Pennsylvania,22906.0,43546.0,55348.0,90374.0,36823.0,0.042052460416064995
1573,Wichita,Texas,22837.0,42971.0,52514.0,131500.0,49016.0,0.04490740825274679
1574,Trinity,California,22905.0,36890.0,47349.0,13638.0,5668.0,0.026000542021530508
1575,Buena Vista,Iowa,22899.0,46951.0,58937.0,20350.0,7615.0,0.11032881126227219
1576,Montrose,Colorado,22897.0,45718.0,55848.0,41020.0,16586.0,0.056344230325131646
1577,Bourbon,Kentucky,22893.0,40933.0,48310.0,19999.0,7865.0,0.06986164148488218
1578,Mille Lacs,Minnesota,22891.0,47862.0,57885.0,25927.0,10312.0,0.06077826059831983
1579,Phillips,Montana,22890.0,42632.0,54746.0,4205.0,1800.0,0.028407440218144498
1580,Monroe,Georgia,22888.0,48630.0,57440.0,26613.0,9550.0,0.08049678234952153
1581,Waushara,Wisconsin,22888.0,43070.0,52816.0,24483.0,9902.0,0.07172321282506003
1582,Nash,North Carolina,22880.0,43084.0,52681.0,95571.0,37726.0,0.0725186864178834
1583,Dolores,Colorado,22880.0,37750.0,51875.0,1709.0,780.0,0.041220984117593035
1584,Lincoln,Nevada,22879.0,40143.0,48816.0,5296.0,1969.0,0.028180522604821973
1585,Logan,Ohio,22878.0,47542.0,53810.0,45678.0,18143.0,0.03862144819477747
1586,Freestone,Texas,22876.0,44502.0,54284.0,19657.0,7251.0,0.05612038427428458
1587,Vermillion,Indiana,22875.0,42524.0,50674.0,16098.0,6466.0,0.03845282733358231
1589,Beaverhead,Montana,22872.0,41614.0,54294.0,9278.0,4110.0,0.015829916206020617
1590,Ravalli,Montana,22872.0,38688.0,51272.0,40423.0,16848.0,0.0705505657454999
1591,Montgomery,Iowa,22868.0,44281.0,53586.0,10625.0,4553.0,0.047543138181143696
1592,Scurry,Texas,22860.0,47513.0,56620.0,17014.0,5846.0,0.05792913021064927
1593,Bell,Texas,22857.0,50060.0,58115.0,316144.0,104049.0,0.07680142800337261
1594,Muscogee,Georgia,22856.0,41339.0,50999.0,194949.0,72243.0,0.08297875170307956
1595,Callahan,Texas,22855.0,44902.0,57957.0,13535.0,5201.0,0.06505296654169163
1596,Waldo,Maine,22853.0,42221.0,52614.0,38819.0,16448.0,0.045051115222156254
1597,LaPorte,Indiana,22852.0,47538.0,58674.0,111310.0,42690.0,0.0951527302323952
1598,Collingsworth,Texas,22847.0,41576.0,48250.0,3061.0,1174.0,0.02580862356068419
1599,Wasco,Oregon,22844.0,43765.0,53598.0,25281.0,9612.0,0.03736952516970799
1600,Burnett,Wisconsin,22843.0,39564.0,47404.0,15449.0,7354.0,0.08382394811177221
1601,Mercer,Pennsylvania,22831.0,44301.0,55943.0,116059.0,46187.0,0.052760758174034195
1602,DeKalb,Indiana,22827.0,47247.0,56561.0,42253.0,16032.0,0.07078976134037417
1603,Walton,Georgia,22824.0,52369.0,60249.0,84397.0,29520.0,0.04755225521719006
1604,Harper,Kansas,22820.0,38313.0,48333.0,5951.0,2595.0,0.08641384456711006
1605,Martin,Indiana,22817.0,44740.0,55776.0,10269.0,4146.0,0.055130933335916905
1606,Brooke,West Virginia,22815.0,42493.0,55605.0,23932.0,9968.0,0.031217978088766796
1607,Daggett,Utah,22811.0,46917.0,67898.0,830.0,305.0,0.03948961548542731
1608,Sandusky,Ohio,22799.0,46140.0,56634.0,60619.0,23906.0,0.05924705196519656
1609,Logan,Nebraska,22799.0,44417.0,52813.0,787.0,345.0,0.03307900984939552
1610,Teton,Montana,22799.0,43327.0,54196.0,6063.0,2303.0,0.020378749464684525
1611,Kittitas,Washington,22796.0,42982.0,63929.0,41291.0,16538.0,0.0722760195170999
1612,Van Wert,Ohio,22790.0,45355.0,57364.0,28685.0,11442.0,0.04348468428077057
1613,Ellsworth,Kansas,22789.0,45865.0,58566.0,6454.0,2528.0,0.05690911722416203
1614,Presque Isle,Michigan,22788.0,39652.0,46601.0,13234.0,6253.0,0.04574490299052189
1615,Caldwell,Louisiana,22782.0,39385.0,47327.0,10083.0,3935.0,0.05035675239175028
1616,Clark,Ohio,22780.0,43136.0,54149.0,137763.0,54963.0,0.08709805535525132
1617,Richland,Wisconsin,22778.0,45271.0,55208.0,17911.0,7343.0,0.025327642688583632
1618,Maury,Tennessee,22766.0,45336.0,55558.0,81821.0,32144.0,0.057041730955002465
1619,Grant,New Mexico,22755.0,37899.0,45616.0,29471.0,12216.0,0.03771362634747654
1620,Crawford,Iowa,22748.0,46548.0,57067.0,17205.0,6300.0,0.07512043494891947
1621,Cameron,Pennsylvania,22747.0,41410.0,52800.0,5000.0,2144.0,0.03923903467223433
1622,Henderson,Kentucky,22746.0,41940.0,54654.0,46303.0,18787.0,0.05127329985477093
1623,Pasquotank,North Carolina,22745.0,46053.0,55554.0,40419.0,14399.0,0.08786230306517397
1624,Sweet Grass,Montana,22743.0,45938.0,58462.0,3640.0,1304.0,0.05688832931868549
1625,Cass,Michigan,22743.0,44346.0,55053.0,52212.0,19663.0,0.04793905110070756
1626,Defiance,Ohio,22739.0,47593.0,55802.0,38911.0,15203.0,0.03688558626378372
1627,Yadkin,North Carolina,22726.0,40371.0,50372.0,38217.0,14926.0,0.060633625917007744
1628,Alcona,Michigan,22719.0,37189.0,45424.0,10785.0,4863.0,0.041139855365146014
1629,Paulding,Ohio,22714.0,44861.0,58225.0,19441.0,7730.0,0.034098842102582065
1631,Doniphan,Kansas,22713.0,46512.0,57530.0,7905.0,3161.0,0.05777951824890374
1632,Shiawassee,Michigan,22713.0,46217.0,53971.0,69910.0,27485.0,0.05627937219551153
1633,Fisher,Texas,22709.0,42125.0,55000.0,3924.0,1518.0,0.07672554638775672
1634,Accomack,Virginia,22703.0,39328.0,48708.0,33289.0,14333.0,0.08731194772807525
1635,Manistee,Michigan,22702.0,41551.0,49708.0,24626.0,10571.0,0.042510000520812836
1636,Camden,Georgia,22701.0,51990.0,60101.0,50799.0,18386.0,0.060701570636050826
1637,Wyoming,New York,22700.0,51100.0,62490.0,41923.0,15624.0,0.057926003733616525
1638,Wapello,Iowa,22699.0,41425.0,51694.0,35469.0,14534.0,0.09286104880160027
1640,Henry,Iowa,22687.0,46376.0,58504.0,20188.0,7493.0,0.052656649406539
1641,Hancock,Kentucky,22686.0,51189.0,54461.0,8608.0,3361.0,0.057852503994472414
1642,Dale,Alabama,22685.0,44889.0,56132.0,50102.0,19345.0,0.07146586475696375
1643,Union,Oregon,22684.0,42542.0,51973.0,25741.0,10235.0,0.041754838040922684
1644,Vernon,Wisconsin,22680.0,45488.0,57070.0,30002.0,11790.0,0.05611156202688259
1645,Montgomery,Indiana,22679.0,46797.0,53218.0,38215.0,14590.0,0.06625754283751353
1646,Harrison,Mississippi,22677.0,43124.0,51941.0,190756.0,72253.0,0.04668387673950379
1647,Harper,Oklahoma,22675.0,46117.0,51087.0,3710.0,1492.0,0.01864555104982352
1648,Roberts,South Dakota,22670.0,47191.0,57684.0,10210.0,3646.0,0.0695208291029398
1649,Cambria,Pennsylvania,22659.0,41730.0,54630.0,142448.0,58208.0,0.055762637894823615
1650,Gaston,North Carolina,22658.0,42017.0,51851.0,207263.0,79450.0,0.06635993106011523
1651,Bonneville,Idaho,22657.0,50872.0,58034.0,105580.0,36066.0,0.05783982177800805
1652,Mills,Texas,22651.0,44213.0,51540.0,4891.0,1817.0,0.057490912641249295
1653,Lee,Iowa,22649.0,42469.0,55274.0,35736.0,14241.0,0.05660001638148881
1654,Kershaw,South Carolina,22638.0,43765.0,52593.0,61918.0,24084.0,0.05291664709504153
1655,Tuscaloosa,Alabama,22637.0,45408.0,58922.0,196824.0,67882.0,0.0754433876046471
1656,Osage,Missouri,22629.0,51408.0,61660.0,13842.0,5168.0,0.026546002176979267
1657,Mackinac,Michigan,22622.0,38704.0,47542.0,11099.0,5000.0,0.02535516033427702
1658,Hancock,Mississippi,22621.0,44522.0,53192.0,44597.0,18145.0,0.0483858726644419
1659,Tioga,Pennsylvania,22621.0,44187.0,52998.0,42267.0,17058.0,0.04001950760811209
1660,Washington,Kansas,22621.0,42515.0,55034.0,5763.0,2487.0,0.055396768491507695
1661,Jefferson,Illinois,22620.0,42981.0,55188.0,38769.0,15288.0,0.06179257970562778
1662,Jackson,Michigan,22613.0,46615.0,57263.0,160126.0,60100.0,0.08801809781936513
1663,Latimer,Oklahoma,22603.0,40970.0,49894.0,11034.0,4160.0,0.04316029410187697
1664,Huntington,Indiana,22601.0,46148.0,57067.0,37044.0,14138.0,0.05209814055318607
1665,Surry,Virginia,22600.0,47292.0,59331.0,6922.0,2602.0,0.031171596342831093
1666,Nobles,Minnesota,22598.0,48208.0,55102.0,21490.0,7964.0,0.07109911226131801
1667,McPherson,South Dakota,22596.0,37240.0,44650.0,2432.0,1045.0,0.04103941645061662
1668,San Joaquin,California,22589.0,53380.0,59900.0,693177.0,215563.0,0.06969803190896148
1669,Vermilion,Louisiana,22589.0,44665.0,54061.0,58394.0,21765.0,0.04901577669743805
1670,Logan,Colorado,22581.0,40415.0,50000.0,22607.0,8015.0,0.05452230916940917
1671,Amherst,Virginia,22580.0,44945.0,56802.0,32244.0,12680.0,0.0461116175054136
1672,Jackson,Indiana,22568.0,46501.0,56297.0,42769.0,16713.0,0.06267518669234137
1673,Trumbull,Ohio,22568.0,42880.0,53975.0,208792.0,86246.0,0.07440567181737014
1674,Potter,Pennsylvania,22564.0,41547.0,50755.0,17487.0,7077.0,0.05768168644998165
1675,Sheridan,Nebraska,22551.0,38548.0,44859.0,5390.0,2380.0,0.04575819543868062
1676,Davidson,North Carolina,22549.0,43083.0,54218.0,162975.0,64580.0,0.07208461342095904
1677,Crawford,Wisconsin,22549.0,42235.0,57472.0,16578.0,6772.0,0.061163022865581014
1678,Morrill,Nebraska,22543.0,43886.0,50365.0,4958.0,2037.0,0.06727778290603442
1679,Jackson,West Virginia,22527.0,40376.0,53355.0,29229.0,11459.0,0.06118990727715722
1680,Wayne,Illinois,22526.0,43605.0,54060.0,16674.0,7063.0,0.06163364745242999
1681,Cumberland,New Jersey,22524.0,50750.0,60388.0,157342.0,50676.0,0.09052374667215272
1682,Oldham,Texas,22519.0,48929.0,62500.0,2064.0,748.0,0.026031424550704386
1683,Darke,Ohio,22511.0,43425.0,53929.0,52666.0,20776.0,0.05529732169622824
1684,Beauregard,Louisiana,22509.0,46385.0,59364.0,35891.0,12948.0,0.058066198099723264
1685,Mobile,Alabama,22501.0,43028.0,52234.0,413188.0,155178.0,0.0838417740902675
1686,Dunn,Wisconsin,22499.0,48893.0,62033.0,43871.0,16222.0,0.04481042317557862
1687,Yuma,Colorado,22498.0,44308.0,53502.0,10093.0,3811.0,0.07299706289662693
1688,Alfalfa,Oklahoma,22488.0,44811.0,57604.0,5674.0,2031.0,0.011688797409052284
1689,Lea,New Mexico,22484.0,50694.0,60006.0,65681.0,21126.0,0.07215183427178362
1690,Upshur,Texas,22483.0,46600.0,58447.0,39640.0,14286.0,0.05375667845753655
1691,Kiowa,Colorado,22482.0,40813.0,55938.0,1423.0,559.0,0.06876906160806476
1693,Northumberland,Pennsylvania,22478.0,41208.0,52280.0,94444.0,39348.0,0.04916913630159121
1694,Delta,Michigan,22471.0,42676.0,53489.0,36967.0,15885.0,0.023117202622973735
1695,Douglas,Washington,22467.0,51908.0,55665.0,38807.0,13976.0,0.06670132565678767
1696,Tillamook,Oregon,22452.0,43676.0,51235.0,25300.0,10236.0,0.02828575933758783
1697,Nuckolls,Nebraska,22448.0,37594.0,52127.0,4462.0,2119.0,0.06803272461429424
1698,Teton,Idaho,22436.0,53931.0,62389.0,10141.0,3583.0,0.0435770438388828
1699,Florence,Wisconsin,22434.0,47960.0,52846.0,4477.0,1767.0,0.017375719083722558
1700,Southampton,Virginia,22433.0,46150.0,58038.0,18444.0,6708.0,0.07412076957827479
1701,Florence,South Carolina,22432.0,41910.0,51660.0,137393.0,51332.0,0.07393818554192251
1702,McKean,Pennsylvania,22426.0,41834.0,51472.0,43294.0,17450.0,0.04744268892523861
1703,Medina,Texas,22413.0,55326.0,61952.0,46512.0,15284.0,0.08452551931329216
1704,Waller,Texas,22412.0,50097.0,59684.0,43836.0,13601.0,0.04266194083572007
1705,Johnston,North Carolina,22410.0,49711.0,58463.0,172321.0,60759.0,0.08475712931556162
1706,Franklin,Tennessee,22398.0,42904.0,48711.0,40985.0,16067.0,0.05363341349532333
1707,Lenawee,Michigan,22395.0,47766.0,59156.0,99505.0,37754.0,0.06894590577814227
1708,Labette,Kansas,22394.0,40916.0,49907.0,21369.0,8703.0,0.04594691557441528
1709,Henry,Missouri,22394.0,39839.0,50344.0,22183.0,9551.0,0.06145080148837137
1710,Todd,Minnesota,22383.0,45000.0,53847.0,24697.0,9904.0,0.06794558408046161
1711,Wyandot,Ohio,22382.0,44448.0,57009.0,22582.0,9284.0,0.058578401958691385
1712,Marshall,Kentucky,22381.0,43907.0,54460.0,31296.0,11963.0,0.04168916933614509
1713,Pontotoc,Oklahoma,22381.0,41881.0,52738.0,37700.0,14793.0,0.038562957958741324
1714,Montgomery,Tennessee,22380.0,49617.0,57117.0,177640.0,64026.0,0.06486109084319831
1715,Genesee,Michigan,22380.0,42089.0,53072.0,421575.0,165669.0,0.062321145357537244
1716,Belmont,Ohio,22380.0,41534.0,52232.0,69990.0,28329.0,0.06540047271044382
1717,Morton,Kansas,22378.0,46607.0,51250.0,3182.0,1186.0,0.03267233560714262
1718,Hardin,Illinois,22366.0,37071.0,46932.0,4273.0,1800.0,0.026521159952084837
1719,Comanche,Oklahoma,22363.0,46036.0,54389.0,124591.0,44251.0,0.04570722048826253
1720,Warren,Mississippi,22362.0,41025.0,54240.0,48389.0,18404.0,0.06890178110391944
1721,Page,Virginia,22355.0,42906.0,49682.0,23975.0,9623.0,0.07105925968416398
1722,Osage,Oklahoma,22353.0,44195.0,55339.0,47800.0,18512.0,0.03904962900368018
1723,Saginaw,Michigan,22349.0,42331.0,54004.0,198841.0,77412.0,0.06419231187062766
1724,Hunt,Texas,22341.0,44858.0,55101.0,86455.0,30756.0,0.07357980949579046
1725,Newton,Missouri,22341.0,42268.0,50565.0,58552.0,22045.0,0.04227738144959278
1726,Wahkiakum,Washington,22334.0,41815.0,48156.0,4006.0,1715.0,0.024706067545416897
1727,Menominee,Michigan,22331.0,41739.0,49566.0,23917.0,10787.0,0.048766852116149104
1728,Creek,Oklahoma,22327.0,43026.0,52398.0,70246.0,26296.0,0.026813913530813124
1729,Jefferson,Ohio,22324.0,40577.0,51183.0,68928.0,28326.0,0.03535023009633781
1730,Latah,Idaho,22322.0,41735.0,60899.0,37636.0,14941.0,0.03382705664221243
1732,Fulton,Illinois,22318.0,45130.0,56215.0,36829.0,14610.0,0.056036335018624775
1733,Baca,Colorado,22318.0,38829.0,48080.0,3761.0,1651.0,0.025792663673845796
1734,Morgan,West Virginia,22312.0,36046.0,51724.0,17502.0,7343.0,0.03599559706830287
1735,Wayne,Michigan,22308.0,41184.0,52423.0,1804507.0,670987.0,0.0804193961293975
1736,Greene,Illinois,22307.0,43502.0,53680.0,13778.0,5790.0,0.03752235727382024
1737,Orleans,Vermont,22303.0,41953.0,52235.0,27184.0,11043.0,0.010519703414825225
1738,Granville,North Carolina,22295.0,49852.0,54842.0,58188.0,19953.0,0.08117057429362406
1739,Allen,Ohio,22295.0,42823.0,54846.0,105895.0,40552.0,0.047864887236275015
1740,Siskiyou,California,22293.0,37709.0,47183.0,44503.0,19417.0,0.026956905298275817
1741,Kearny,Kansas,22292.0,52264.0,60735.0,3956.0,1301.0,0.054717376138095006
1742,Crane,Texas,22291.0,50417.0,60625.0,4484.0,1571.0,0.08005906321893401
1743,Kanabec,Minnesota,22291.0,47068.0,54060.0,16151.0,6277.0,0.04655189877388425
1744,Greenwood,Kansas,22280.0,38346.0,53288.0,6582.0,2855.0,0.06388531550727582
1745,Clay,Illinois,22279.0,40640.0,52000.0,13744.0,5486.0,0.033703539614878694
1746,Philadelphia,Pennsylvania,22279.0,37192.0,46375.0,1536704.0,580017.0,0.10437704682858119
1747,Ward,Texas,22278.0,42568.0,52953.0,10836.0,3938.0,0.07603854162993173
1748,Marion,Kansas,22269.0,45830.0,57375.0,12491.0,4861.0,0.01889992951104505
1749,Rabun,Georgia,22260.0,35423.0,50864.0,16271.0,6997.0,0.03900360937939231
1750,Union,Pennsylvania,22259.0,48528.0,55763.0,44932.0,15062.0,0.03412110220082605
1751,Bedford,Pennsylvania,22259.0,43290.0,53401.0,49490.0,20198.0,0.03959855500354374
1752,Huron,Ohio,22257.0,49404.0,56337.0,59390.0,22361.0,0.05750334932565553
1753,Cass,Illinois,22257.0,45734.0,53871.0,13530.0,5134.0,0.037246785162112106
1754,Pondera,Montana,22256.0,41277.0,52698.0,6166.0,2302.0,0.025533951375551124
1755,Orleans,New York,22255.0,48502.0,58031.0,42663.0,15725.0,0.052914038132163964
1756,Tooele,Utah,22252.0,61412.0,66201.0,59120.0,18281.0,0.059117370516638464
1757,Boyle,Kentucky,22249.0,41473.0,49654.0,28701.0,11100.0,0.04424613077890976
1758,Harding,South Dakota,22247.0,44353.0,56354.0,1330.0,527.0,0.05185374006415872
1759,Pike,Indiana,22245.0,40680.0,50069.0,12780.0,5149.0,0.06189730455235354
1760,Keokuk,Iowa,22243.0,42167.0,54323.0,10428.0,4354.0,0.09332240125621577
1761,Sevier,Tennessee,22242.0,43649.0,50704.0,91295.0,36815.0,0.07496042747341114
1762,Coos,Oregon,22239.0,37940.0,47830.0,62753.0,26072.0,0.05738591931331257
1763,Henry,Tennessee,22239.0,36950.0,48836.0,32293.0,13473.0,0.03781759129830796
1764,Greene,Indiana,22235.0,43980.0,54728.0,33001.0,12894.0,0.058231581349667313
1765,Rosebud,Montana,22229.0,48789.0,60188.0,9310.0,3268.0,0.07131652893942701
1766,Klickitat,Washington,22229.0,41694.0,48375.0,20537.0,8019.0,0.050162727918971584
1767,Sabine,Louisiana,22229.0,35159.0,46816.0,24286.0,9175.0,0.04576652939349998
1768,Morrow,Ohio,22228.0,51484.0,58660.0,34932.0,12940.0,0.05005459417909706
1769,Haskell,Texas,22223.0,36857.0,48886.0,5885.0,2425.0,0.06163200665589849
1770,Lewis,Washington,22212.0,42860.0,53627.0,75419.0,29527.0,0.05484629542907276
1771,Davis,Iowa,22210.0,45040.0,51772.0,8755.0,3115.0,0.044016968988731926
1772,Kay,Oklahoma,22207.0,41012.0,50266.0,46122.0,18357.0,0.050105037411310234
1773,La Paz,Arizona,22200.0,35776.0,42729.0,20408.0,10221.0,0.0715462741252824
1774,St. Lawrence,New York,22198.0,43647.0,53346.0,112097.0,41839.0,0.05623562394853817
1775,Adams,Wisconsin,22196.0,44897.0,51949.0,20741.0,8278.0,0.04519770329746796
1776,Somerset,Pennsylvania,22192.0,43597.0,54418.0,77341.0,29791.0,0.04312928426637349
1777,Pike,Georgia,22191.0,53865.0,61309.0,17807.0,6140.0,0.054788369080329635
1778,Humphreys,Tennessee,22183.0,42846.0,54492.0,18392.0,7396.0,0.028744280669789853
1779,Las Animas,Colorado,22180.0,42261.0,53089.0,15136.0,5992.0,0.030635966141913648
1780,Lawrence,Indiana,22169.0,42627.0,52567.0,46053.0,18592.0,0.05709687819389187
1781,Chautauqua,New York,22168.0,42429.0,52854.0,134156.0,54863.0,0.04743287701335149
1782,St. Martin,Louisiana,22164.0,42186.0,54589.0,52559.0,18756.0,0.05967566085051871
1783,Boone,Arkansas,22160.0,38506.0,47585.0,37099.0,15086.0,0.0380160002023334
1784,Clearwater,Minnesota,22157.0,43269.0,52661.0,8725.0,3586.0,0.03186299365214051
1785,Union,Georgia,22156.0,40009.0,47736.0,21399.0,9141.0,0.04860942575296664
1786,McCormick,South Carolina,22150.0,40028.0,48283.0,10091.0,4069.0,0.03640401727284134
1787,Glenn,California,22148.0,43023.0,51705.0,28054.0,9628.0,0.05513515395376246
1788,Anderson,Kansas,22139.0,41713.0,54962.0,8021.0,3308.0,0.07333662413363093
1789,Hopkins,Kentucky,22132.0,40891.0,51596.0,46810.0,18495.0,0.05062174838082041
1790,Wayne,Iowa,22127.0,40024.0,52447.0,6382.0,2589.0,0.054678330150092325
1791,Rapides,Louisiana,22126.0,40930.0,51092.0,132034.0,47606.0,0.05782139912188343
1792,Lyon,Kentucky,22123.0,40112.0,55125.0,8394.0,3294.0,0.06104071647660131
1793,Huron,Michigan,22120.0,40204.0,50996.0,32751.0,13907.0,0.04344785248023906
1794,East Feliciana,Louisiana,22099.0,47225.0,54664.0,20111.0,6991.0,0.04051504908607117
1795,Chenango,New York,22097.0,43941.0,54395.0,50121.0,19829.0,0.052386573498905874
1796,Knox,Illinois,22093.0,40667.0,52496.0,52545.0,21481.0,0.0688290310903594
1797,Garfield,Nebraska,22092.0,41892.0,49904.0,1947.0,864.0,0.04891622547086182
1798,Franklin,Maine,22083.0,41626.0,50251.0,30660.0,12098.0,0.048127900712159374
1799,Anderson,South Carolina,22081.0,41579.0,53856.0,188480.0,73296.0,0.051426450768860765
1800,Clay,North Carolina,22081.0,38828.0,46528.0,10599.0,4431.0,0.021435318561868574
1801,Seneca,Ohio,22075.0,43764.0,54219.0,56376.0,21651.0,0.04473973986584614
1802,Marengo,Alabama,22072.0,35079.0,48116.0,20669.0,8464.0,0.05159423732978645
1803,Trimble,Kentucky,22070.0,49718.0,57174.0,8818.0,3512.0,0.047387884008252404
1804,Furnas,Nebraska,22068.0,39603.0,51458.0,4920.0,2215.0,0.028125869953927615
1805,Texas,Oklahoma,22064.0,49901.0,57713.0,21157.0,7180.0,0.08802101375638664
1806,Lincoln,Missouri,22063.0,52835.0,59074.0,53051.0,18714.0,0.03665279655935472
1807,Venango,Pennsylvania,22060.0,41977.0,51925.0,54590.0,22547.0,0.03419524136108871
1808,Ripley,Indiana,22059.0,47537.0,59022.0,28636.0,10761.0,0.035795310351543305
1809,White,Georgia,22059.0,40670.0,51282.0,27400.0,11788.0,0.06719343608860992
1810,Lake,Oregon,22056.0,33611.0,47537.0,7862.0,3566.0,0.05019368344449826
1811,Deer Lodge,Montana,22052.0,38958.0,49714.0,9285.0,3855.0,0.012152940256164632
1812,Cattaraugus,New York,22049.0,42603.0,52637.0,79735.0,32246.0,0.03256989556677008
1813,Massac,Illinois,22047.0,43615.0,55256.0,15282.0,6053.0,0.04377094772254919
1814,Perry,Arkansas,22047.0,42455.0,50840.0,10381.0,3903.0,0.05830269228613883
1815,Iosco,Michigan,22047.0,36236.0,45265.0,25662.0,11172.0,0.06628434317143098
1816,Decatur,Indiana,22046.0,48047.0,54432.0,25939.0,9792.0,0.028488861158719358
1817,Greenup,Kentucky,22035.0,44060.0,53746.0,36822.0,14465.0,0.052050372610610116
1818,Cherokee,Alabama,22030.0,34907.0,45998.0,26034.0,11656.0,0.05775509407084025
1819,Clinton,Ohio,22026.0,46048.0,54413.0,42013.0,15969.0,0.04565960651744934
1820,Maries,Missouri,22026.0,42566.0,55331.0,9102.0,3749.0,0.0391965795631487
1821,Edwards,Texas,22015.0,43839.0,54440.0,2070.0,838.0,0.04993396098883645
1822,Marion,Oregon,22001.0,46885.0,54920.0,318441.0,113285.0,0.08187429563261993
1823,Henderson,Texas,21995.0,40900.0,48789.0,78636.0,29732.0,0.04885332350939437
1824,Marion,Florida,21992.0,39453.0,46538.0,333503.0,134002.0,0.05004648586311802
1825,Meade,Kansas,21990.0,51000.0,54093.0,4486.0,1714.0,0.042662279609850785
1826,Garfield,Utah,21989.0,45357.0,50429.0,5123.0,1890.0,0.04398833159681872
1827,Stevens,Washington,21986.0,41742.0,52410.0,43513.0,17684.0,0.033415601930639215
1828,Hockley,Texas,21984.0,50565.0,61002.0,23115.0,7973.0,0.03425390423672476
1829,Randolph,Illinois,21976.0,47427.0,60224.0,33218.0,11889.0,0.04581528680633036
1830,Coles,Illinois,21970.0,37040.0,53465.0,53732.0,21046.0,0.06538415945922926
1831,Tuscarawas,Ohio,21966.0,43739.0,52496.0,92528.0,36149.0,0.07702331070369374
1832,Pittsburg,Oklahoma,21966.0,41252.0,50907.0,45417.0,18456.0,0.04211307324422554
